"都道府県名","市区町村名","大字・丁目名","小字・通称名","街区符号・地番","座標系番号","Ｘ座標","Ｙ座標","緯度","経度","住居表示フラグ","代表フラグ","更新前履歴フラグ","更新後履歴フラグ"
"東京都","調布市","西つつじケ丘一丁目","","28","9","-37793.2","-23641.3","35.659068","139.572222","1","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","21","9","-37880.7","-23651.8","35.658279","139.572109","1","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","23","9","-37929.8","-23599.9","35.657838","139.572683","1","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","22","9","-37946.1","-23635.9","35.657690","139.572286","0","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","15","9","-37972.5","-23673.8","35.657452","139.571869","0","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","14","9","-38011.4","-23634.9","35.657102","139.572300","1","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","16","9","-38017.9","-23701.5","35.657042","139.571564","1","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","13","9","-38043.5","-23657.7","35.656811","139.572048","1","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","11","9","-38049.7","-23766.1","35.656753","139.570851","1","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","12","9","-38066.9","-23746.5","35.656598","139.571069","0","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","12","9","-38090.3","-23713.7","35.656389","139.571432","0","0","0","0"
"東京都","調布市","菊野台三丁目","","13","9","-38210.9","-23856.7","35.655298","139.569855","1","0","0","0"
"東京都","調布市","菊野台三丁目","","16","9","-38251.4","-23757.3","35.654935","139.570954","1","1","0","0"
"東京都","調布市","菊野台三丁目","","15","9","-38234.0","-23809.0","35.655091","139.570383","1","1","0","0"
"東京都","調布市","染地二丁目","","32","9","-39927.2","-25415.2","35.639789","139.552698","1","0","0","0"
"東京都","調布市","染地二丁目","","50","9","-40098.2","-25497.2","35.638246","139.551798","1","1","0","0"
"東京都","調布市","染地二丁目","","8","9","-39982.6","-25507.8","35.639287","139.551677","1","0","0","0"
"東京都","調布市","染地二丁目","","33","9","-40036.9","-25416.0","35.638800","139.552692","1","0","0","0"
"東京都","調布市","染地二丁目","","28","9","-39687.4","-25348.3","35.641952","139.553429","1","0","0","0"
"東京都","調布市","染地二丁目","","26","9","-39690.7","-25315.4","35.641923","139.553792","1","1","0","0"
"東京都","調布市","染地二丁目","","24","9","-39635.9","-25316.8","35.642417","139.553776","1","0","0","0"
"東京都","調布市","染地二丁目","","28","9","-39664.2","-25349.8","35.642161","139.553411","1","0","0","0"
"東京都","調布市","染地二丁目","","26","9","-39673.4","-25313.7","35.642079","139.553811","1","0","0","0"
"東京都","調布市","染地二丁目","","26","9","-39713.9","-25262.3","35.641715","139.554379","1","0","0","0"
"東京都","調布市","染地二丁目","","26","9","-39710.0","-25319.9","35.641749","139.553743","1","0","0","0"
"東京都","調布市","染地二丁目","","27","9","-39733.0","-25342.8","35.641541","139.553491","1","0","0","0"
"東京都","調布市","国領町一丁目","","5","9","-38633.9","-25498.6","35.651445","139.551736","1","1","0","0"
"東京都","調布市","国領町一丁目","","3","9","-38724.9","-25543.1","35.650623","139.551247","1","1","0","0"
"東京都","調布市","国領町一丁目","","4","9","-38698.1","-25507.0","35.650865","139.551645","1","0","0","0"
"東京都","調布市","布田二丁目","","13","9","-38606.9","-25575.2","35.651685","139.550889","1","1","0","0"
"東京都","調布市","布田二丁目","","13","9","-38625.5","-25556.7","35.651518","139.551094","1","0","0","0"
"東京都","調布市","布田二丁目","","12","9","-38543.7","-25545.0","35.652256","139.551221","1","1","0","0"
"東京都","調布市","国領町一丁目","","1","9","-38476.5","-25480.4","35.652863","139.551932","1","1","0","0"
"東京都","調布市","国領町一丁目","","6","9","-38555.7","-25482.5","35.652149","139.551911","1","1","0","0"
"東京都","調布市","国領町一丁目","","2","9","-38539.5","-25513.6","35.652295","139.551568","1","0","0","0"
"東京都","調布市","国領町一丁目","","24","9","-38638.0","-25283.5","35.651413","139.554111","1","1","0","0"
"東京都","調布市","国領町一丁目","","17","9","-38505.0","-25296.3","35.652611","139.553966","1","1","0","0"
"東京都","調布市","国領町一丁目","","25","9","-38568.4","-25215.3","35.652042","139.554862","1","0","0","0"
"東京都","調布市","国領町一丁目","","25","9","-38567.3","-25262.7","35.652050","139.554340","1","0","0","0"
"東京都","調布市","国領町一丁目","","26","9","-38503.5","-25218.9","35.652627","139.554820","1","1","0","0"
"東京都","調布市","八雲台一丁目","","20","9","-38247.3","-25316.3","35.654933","139.553737","1","1","0","0"
"東京都","調布市","八雲台一丁目","","19","9","-38209.8","-25294.4","35.655272","139.553978","1","1","0","0"
"東京都","調布市","八雲台一丁目","","20","9","-38194.4","-25314.4","35.655410","139.553756","1","0","0","0"
"東京都","調布市","深大寺南町四丁目","","33","9","-37097.3","-25025.5","35.665307","139.556913","1","0","0","0"
"東京都","調布市","深大寺南町五丁目","","9","9","-36967.3","-24967.4","35.666480","139.557550","1","1","0","0"
"東京都","調布市","深大寺南町四丁目","","25","9","-37031.1","-25010.6","35.665904","139.557075","1","0","0","0"
"東京都","調布市","深大寺南町四丁目","","34","9","-37042.5","-24989.8","35.665801","139.557306","1","1","0","0"
"東京都","調布市","深大寺東町七丁目","","32","9","-35924.6","-24522.9","35.675890","139.562428","1","1","0","0"
"東京都","調布市","深大寺東町七丁目","","7","9","-36042.7","-24525.8","35.674824","139.562400","1","1","0","0"
"東京都","調布市","深大寺東町七丁目","","13","9","-35972.9","-24540.6","35.675454","139.562235","1","0","0","0"
"東京都","調布市","深大寺東町七丁目","","12","9","-35972.4","-24521.0","35.675459","139.562451","1","1","0","0"
"東京都","調布市","佐須町五丁目","","28","9","-37389.7","-24734.9","35.662679","139.560132","1","1","0","0"
"東京都","調布市","深大寺南町三丁目","","9","9","-37208.4","-24734.5","35.664312","139.560131","1","1","0","0"
"東京都","調布市","深大寺南町三丁目","","10","9","-37246.4","-24774.5","35.663969","139.559690","1","1","0","0"
"東京都","調布市","深大寺南町三丁目","","11","9","-37256.6","-24728.4","35.663878","139.560200","1","1","0","0"
"東京都","調布市","深大寺南町二丁目","","17","9","-37417.0","-24943.3","35.662427","139.557831","1","1","0","0"
"東京都","調布市","深大寺南町二丁目","","8","9","-37523.6","-24997.1","35.661464","139.557240","1","1","0","0"
"東京都","調布市","深大寺南町二丁目","","10","9","-37473.9","-24979.4","35.661913","139.557434","1","1","0","0"
"東京都","調布市","深大寺南町二丁目","","11","9","-37492.9","-24945.8","35.661743","139.557805","1","1","0","0"
"東京都","調布市","国領町一丁目","","35","9","-38625.8","-25117.1","35.651527","139.555949","1","1","0","0"
"東京都","調布市","国領町一丁目","","37","9","-38592.5","-25079.2","35.651828","139.556367","1","0","0","0"
"東京都","調布市","国領町一丁目","","38","9","-38632.1","-25087.9","35.651470","139.556272","1","1","0","0"
"東京都","調布市","国領町一丁目","","34","9","-38647.9","-25169.8","35.651326","139.555367","1","1","0","0"
"東京都","調布市","国領町一丁目","","35","9","-38615.9","-25148.6","35.651615","139.555600","1","0","0","0"
"東京都","調布市","国領町一丁目","","34","9","-38615.7","-25169.2","35.651617","139.555373","1","0","0","0"
"東京都","調布市","国領町一丁目","","42","9","-38805.2","-25101.4","35.649910","139.556128","1","1","0","0"
"東京都","調布市","国領町一丁目","","44","9","-38769.7","-25009.1","35.650233","139.557146","1","1","0","0"
"東京都","調布市","国領町一丁目","","43","9","-38785.5","-25049.7","35.650089","139.556698","1","1","0","0"
"東京都","調布市","国領町五丁目","","47","9","-38844.1","-25196.1","35.649557","139.555083","1","0","0","0"
"東京都","調布市","国領町五丁目","","46","9","-38840.5","-25236.1","35.649589","139.554641","1","0","0","0"
"東京都","調布市","国領町五丁目","","30","9","-38928.6","-25323.4","35.648793","139.553680","1","1","0","0"
"東京都","調布市","国領町五丁目","","31","9","-38934.5","-25276.7","35.648740","139.554196","1","1","0","0"
"東京都","調布市","国領町五丁目","","52","9","-39072.1","-25227.8","35.647502","139.554740","1","1","0","0"
"東京都","調布市","国領町五丁目","","42","9","-39041.5","-25234.1","35.647777","139.554670","1","0","0","0"
"東京都","調布市","国領町五丁目","","65","9","-39075.9","-25148.2","35.647469","139.555620","1","1","0","0"
"東京都","調布市","国領町五丁目","","52","9","-39061.2","-25210.4","35.647600","139.554932","1","0","0","0"
"東京都","調布市","国領町五丁目","","49","9","-38969.5","-25209.4","35.648426","139.554940","1","1","0","0"
"東京都","調布市","国領町五丁目","","50","9","-38999.6","-25170.1","35.648156","139.555375","1","1","0","0"
"東京都","調布市","国領町五丁目","","51","9","-39029.5","-25203.0","35.647886","139.555013","1","1","0","0"
"東京都","調布市","国領町四丁目","","12","9","-38963.3","-25037.0","35.648487","139.556844","1","0","0","0"
"東京都","調布市","国領町四丁目","","11","9","-38967.1","-24989.6","35.648454","139.557367","1","1","0","0"
"東京都","調布市","国領町四丁目","","15","9","-39058.5","-24994.7","35.647629","139.557314","0","1","0","0"
"東京都","調布市","国領町四丁目","","19","9","-39159.0","-25071.3","35.646722","139.556471","1","1","0","0"
"東京都","調布市","国領町四丁目","","19","9","-39124.4","-24994.7","35.647036","139.557316","1","0","0","0"
"東京都","調布市","国領町四丁目","","16","9","-39113.0","-25008.3","35.647138","139.557165","1","1","0","0"
"東京都","調布市","国領町四丁目","","35","9","-39070.3","-24804.6","35.647528","139.559413","1","1","0","0"
"東京都","調布市","国領町三丁目","","4","9","-38989.7","-24766.1","35.648256","139.559837","1","1","0","0"
"東京都","調布市","国領町三丁目","","6","9","-38982.0","-24780.8","35.648325","139.559674","1","0","0","0"
"東京都","調布市","国領町三丁目","","6","9","-39033.2","-24701.1","35.647865","139.560555","1","0","0","0"
"東京都","調布市","国領町三丁目","","4","9","-39015.4","-24739.7","35.648025","139.560128","1","0","0","0"
"東京都","調布市","国領町四丁目","","33","9","-38908.4","-24938.5","35.648984","139.557930","1","0","0","0"
"東京都","調布市","国領町四丁目","","9","9","-38875.1","-24937.3","35.649285","139.557942","1","0","0","0"
"東京都","調布市","国領町三丁目","","18","9","-38775.9","-24893.4","35.650180","139.558424","0","1","0","0"
"東京都","調布市","国領町三丁目","","11","9","-38733.1","-24800.1","35.650567","139.559453","1","1","0","0"
"東京都","調布市","国領町三丁目","","1","9","-38778.2","-24827.5","35.650160","139.559152","0","0","0","0"
"東京都","調布市","国領町二丁目","","20","9","-38613.1","-24669.6","35.651652","139.560891","1","1","0","0"
"東京都","調布市","国領町三丁目","","12","9","-38684.7","-24703.7","35.651007","139.560516","1","0","0","0"
"東京都","調布市","国領町三丁目","","15","9","-38639.7","-24627.4","35.651414","139.561358","1","1","0","0"
"東京都","調布市","国領町三丁目","","16","9","-38616.0","-24570.1","35.651629","139.561990","1","0","0","0"
"東京都","調布市","深大寺東町三丁目","","14","9","-36901.2","-24482.2","35.667088","139.562907","1","0","0","0"
"東京都","調布市","深大寺東町三丁目","","15","9","-36871.6","-24410.5","35.667356","139.563699","1","1","0","0"
"東京都","調布市","柴崎二丁目","","21","9","-37408.2","-24309.3","35.662522","139.564833","1","0","0","0"
"東京都","調布市","柴崎二丁目","","20","9","-37357.9","-24259.1","35.662976","139.565386","1","1","0","0"
"東京都","調布市","柴崎二丁目","","22","9","-37334.3","-24289.0","35.663189","139.565056","1","1","0","0"
"東京都","調布市","柴崎二丁目","","23","9","-37309.7","-24324.6","35.663409","139.564661","1","0","0","0"
"東京都","調布市","柴崎二丁目","","25","9","-37385.5","-24368.3","35.662725","139.564181","1","1","0","0"
"東京都","調布市","柴崎二丁目","","24","9","-37328.2","-24340.8","35.663243","139.564483","1","1","0","0"
"東京都","調布市","柴崎二丁目","","9","9","-37489.8","-24329.3","35.661786","139.564615","1","1","0","0"
"東京都","調布市","柴崎二丁目","","11","9","-37607.4","-24288.7","35.660727","139.565066","1","1","0","0"
"東京都","調布市","柴崎一丁目","","55","9","-37717.6","-24403.0","35.659731","139.563807","1","1","0","0"
"東京都","調布市","柴崎二丁目","","10","9","-37583.7","-24346.0","35.660939","139.564432","1","1","0","0"
"東京都","調布市","柴崎二丁目","","3","9","-37667.5","-24396.7","35.660183","139.563875","1","1","0","0"
"東京都","調布市","柴崎二丁目","","2","9","-37694.0","-24312.8","35.659946","139.564803","1","1","0","0"
"東京都","調布市","西つつじケ丘一丁目","","14","9","-37673.5","-24051.9","35.660137","139.567684","1","1","0","0"
"東京都","調布市","西つつじケ丘一丁目","","17","9","-37639.8","-23948.3","35.660443","139.568827","1","1","0","0"
"東京都","調布市","西つつじケ丘一丁目","","18","9","-37681.2","-23981.9","35.660070","139.568457","1","1","0","0"
"東京都","調布市","西つつじケ丘一丁目","","14","9","-37631.7","-24019.9","35.660514","139.568037","1","0","0","0"
"東京都","調布市","菊野台一丁目","","27","9","-38128.1","-24058.1","35.656039","139.567630","1","1","0","0"
"東京都","調布市","菊野台一丁目","","20","9","-38171.8","-24073.5","35.655645","139.567460","1","1","0","0"
"東京都","調布市","菊野台一丁目","","1","9","-38472.2","-24422.0","35.652929","139.563620","1","1","0","0"
"東京都","調布市","菊野台一丁目","","2","9","-38418.9","-24461.7","35.653408","139.563181","1","1","0","0"
"東京都","調布市","菊野台二丁目","","18","9","-38522.5","-24191.2","35.652481","139.566170","1","0","0","0"
"東京都","調布市","菊野台二丁目","","5","9","-38514.6","-24238.0","35.652551","139.565654","1","0","0","0"
"東京都","調布市","菊野台二丁目","","17","9","-38576.0","-24238.1","35.651997","139.565655","1","1","0","0"
"東京都","調布市","菊野台二丁目","","16","9","-38588.3","-24192.5","35.651888","139.566159","1","1","0","0"
"東京都","調布市","菊野台二丁目","","12","9","-38654.5","-24272.8","35.651289","139.565274","1","1","0","0"
"東京都","調布市","菊野台二丁目","","3","9","-38550.6","-24313.5","35.652225","139.564821","1","0","0","0"
"東京都","調布市","菊野台二丁目","","2","9","-38589.7","-24352.2","35.651872","139.564395","1","0","0","0"
"東京都","調布市","菊野台二丁目","","7","9","-38478.0","-24227.6","35.652881","139.565768","1","1","0","0"
"東京都","調布市","菊野台二丁目","","19","9","-38460.9","-24178.7","35.653037","139.566307","1","0","0","0"
"東京都","調布市","菊野台二丁目","","6","9","-38446.4","-24219.6","35.653166","139.565855","1","0","0","0"
"東京都","調布市","国領町八丁目","","14","9","-39023.4","-23903.4","35.647973","139.569364","1","1","0","0"
"東京都","調布市","国領町八丁目","","13","9","-39037.5","-23943.9","35.647845","139.568917","1","0","0","0"
"東京都","調布市","国領町八丁目","","11","9","-38971.1","-23984.5","35.648443","139.568467","1","1","0","0"
"東京都","調布市","国領町八丁目","","12","9","-39002.5","-23981.5","35.648159","139.568501","1","1","0","0"
"東京都","調布市","国領町八丁目","","15","9","-38981.1","-23918.9","35.648354","139.569192","1","1","0","0"
"東京都","調布市","菊野台三丁目","","47","9","-38687.9","-23841.7","35.650999","139.570036","1","1","0","0"
"東京都","調布市","菊野台三丁目","","48","9","-38690.3","-23910.4","35.650975","139.569276","1","1","0","0"
"東京都","調布市","菊野台三丁目","","50","9","-38740.6","-23953.5","35.650521","139.568802","1","0","0","0"
"東京都","調布市","菊野台三丁目","","49","9","-38696.9","-23950.0","35.650915","139.568840","1","1","0","0"
"東京都","調布市","菊野台二丁目","","30","9","-38531.5","-24121.5","35.652402","139.566941","1","0","0","0"
"東京都","調布市","菊野台二丁目","","31","9","-38542.8","-24069.8","35.652301","139.567512","1","0","0","0"
"東京都","調布市","菊野台三丁目","","46","9","-38647.9","-23904.5","35.651357","139.569341","1","1","0","0"
"東京都","調布市","菊野台三丁目","","43","9","-38628.7","-23803.3","35.651533","139.570457","1","1","0","0"
"東京都","調布市","菊野台三丁目","","45","9","-38614.0","-23861.9","35.651664","139.569810","1","1","0","0"
"東京都","調布市","菊野台三丁目","","44","9","-38576.0","-23876.1","35.652006","139.569652","1","1","0","0"
"東京都","調布市","菊野台三丁目","","34","9","-38526.7","-23838.7","35.652451","139.570063","1","1","0","0"
"東京都","調布市","菊野台三丁目","","35","9","-38570.4","-23783.5","35.652059","139.570675","1","1","0","0"
"東京都","調布市","菊野台三丁目","","37","9","-38561.6","-23744.2","35.652140","139.571108","1","1","0","0"
"東京都","調布市","菊野台三丁目","","36","9","-38524.5","-23789.5","35.652472","139.570607","1","0","0","0"
"東京都","調布市","菊野台三丁目","","37","9","-38542.1","-23732.6","35.652315","139.571236","1","0","0","0"
"東京都","調布市","菊野台三丁目","","36","9","-38509.0","-23769.8","35.652613","139.570824","1","0","0","0"
"東京都","調布市","菊野台三丁目","","31","9","-38471.4","-23763.0","35.652953","139.570898","1","1","0","0"
"東京都","調布市","菊野台三丁目","","30","9","-38492.2","-23743.5","35.652765","139.571114","0","0","0","0"
"東京都","調布市","菊野台三丁目","","9","9","-38414.4","-23844.7","35.653464","139.569994","1","0","0","0"
"東京都","調布市","菊野台一丁目","","17","9","-38235.0","-24092.9","35.655075","139.567248","1","0","0","0"
"東京都","調布市","菊野台一丁目","","21","9","-38219.4","-24035.0","35.655217","139.567887","1","1","0","0"
"東京都","調布市","菊野台一丁目","","23","9","-38240.0","-24004.0","35.655032","139.568230","1","1","0","0"
"東京都","調布市","菊野台一丁目","","22","9","-38276.7","-24062.0","35.654700","139.567591","1","1","0","0"
"東京都","調布市","菊野台三丁目","","1","9","-38329.6","-24021.5","35.654224","139.568040","1","1","0","0"
"東京都","調布市","菊野台三丁目","","6","9","-38277.2","-23981.3","35.654697","139.568481","1","1","0","0"
"東京都","調布市","菊野台一丁目","","26","9","-38127.9","-23956.1","35.656044","139.568756","1","0","0","0"
"東京都","調布市","菊野台一丁目","","29","9","-38083.8","-23987.9","35.656441","139.568404","1","1","0","0"
"東京都","調布市","菊野台一丁目","","24","9","-38195.1","-23918.7","35.655439","139.569171","1","1","0","0"
"東京都","調布市","菊野台一丁目","","25","9","-38176.6","-23953.0","35.655604","139.568792","1","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","3","9","-38152.5","-23853.3","35.655825","139.569892","1","1","0","0"
"東京都","調布市","菊野台三丁目","","14","9","-38172.6","-23788.1","35.655644","139.570613","1","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","4","9","-38119.6","-23775.8","35.656123","139.570746","1","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","10","9","-38023.4","-23784.2","35.656990","139.570651","1","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","5","9","-38090.5","-23820.6","35.656384","139.570251","1","1","0","0"
"東京都","調布市","西つつじケ丘一丁目","","26","9","-37849.4","-23745.0","35.658559","139.571078","1","1","0","0"
"東京都","調布市","西つつじケ丘一丁目","","24","9","-37814.8","-23847.0","35.658868","139.569951","1","1","0","0"
"東京都","調布市","西つつじケ丘一丁目","","23","9","-37785.5","-23780.7","35.659134","139.570683","1","1","0","0"
"東京都","調布市","西つつじケ丘一丁目","","22","9","-37744.9","-23822.1","35.659499","139.570224","1","1","0","0"
"東京都","調布市","西つつじケ丘二丁目","","4","9","-37458.3","-23751.2","35.662085","139.570999","1","0","0","0"
"東京都","調布市","西つつじケ丘一丁目","","51","9","-37496.0","-23822.2","35.661743","139.570216","1","1","0","0"
"東京都","調布市","西つつじケ丘一丁目","","50","9","-37466.0","-23909.4","35.662011","139.569251","1","1","0","0"
"東京都","調布市","西つつじケ丘一丁目","","53","9","-37399.2","-23829.0","35.662615","139.570137","1","0","0","0"
"東京都","調布市","西つつじケ丘一丁目","","49","9","-37432.1","-23923.3","35.662316","139.569097","1","0","0","0"
"東京都","調布市","西つつじケ丘二丁目","","28","9","-37298.7","-23705.2","35.663524","139.571503","1","1","0","0"
"東京都","調布市","西つつじケ丘二丁目","","30","9","-37308.7","-23773.6","35.663432","139.570747","1","1","0","0"
"東京都","調布市","西つつじケ丘二丁目","","29","9","-37360.7","-23775.1","35.662963","139.570732","1","0","0","0"
"東京都","調布市","西つつじケ丘二丁目","","7","9","-37448.4","-23570.0","35.662178","139.573000","1","0","0","0"
"東京都","調布市","西つつじケ丘二丁目","","7","9","-37431.9","-23626.2","35.662325","139.572379","1","0","0","0"
"東京都","調布市","西つつじケ丘二丁目","","4","9","-37433.4","-23691.8","35.662310","139.571655","1","0","0","0"
"東京都","調布市","西つつじケ丘二丁目","","9","9","-37530.6","-23629.1","35.661435","139.572350","1","1","0","0"
"東京都","調布市","西つつじケ丘二丁目","","6","9","-37436.6","-23652.9","35.662282","139.572083","1","1","0","0"
"東京都","調布市","西つつじケ丘二丁目","","5","9","-37522.7","-23656.5","35.661506","139.572046","1","1","0","0"
"東京都","調布市","西つつじケ丘二丁目","","23","9","-37277.8","-23540.1","35.663716","139.573325","1","0","0","0"
"東京都","調布市","西つつじケ丘二丁目","","22","9","-37390.6","-23448.6","35.662702","139.574339","1","0","0","0"
"東京都","調布市","西つつじケ丘二丁目","","24","9","-37386.7","-23624.0","35.662732","139.572402","1","0","0","0"
"東京都","調布市","西つつじケ丘二丁目","","17","9","-37645.1","-23432.5","35.660408","139.574524","1","1","0","0"
"東京都","調布市","西つつじケ丘二丁目","","19","9","-37586.6","-23446.5","35.660935","139.574368","1","1","0","0"
"東京都","調布市","西つつじケ丘二丁目","","18","9","-37643.0","-23401.5","35.660428","139.574866","1","1","0","0"
"東京都","調布市","西つつじケ丘二丁目","","14","9","-37650.2","-23491.3","35.660361","139.573875","1","1","0","0"
"東京都","調布市","西つつじケ丘二丁目","","12","9","-37582.1","-23525.1","35.660974","139.573500","1","1","0","0"
"東京都","調布市","西つつじケ丘二丁目","","3","9","-37621.3","-23649.8","35.660618","139.572123","1","1","0","0"
"東京都","調布市","西つつじケ丘一丁目","","29","9","-37778.8","-23588.9","35.659199","139.572800","1","1","0","0"
"東京都","調布市","西つつじケ丘二丁目","","1","9","-37762.4","-23531.3","35.659348","139.573436","1","0","0","0"
"東京都","調布市","西つつじケ丘二丁目","","2","9","-37715.6","-23583.2","35.659769","139.572862","1","1","0","0"
"東京都","調布市","東つつじケ丘一丁目","","1","9","-37747.7","-23341.3","35.659486","139.575534","1","1","0","0"
"東京都","調布市","東つつじケ丘一丁目","","3","9","-37811.3","-23300.8","35.658913","139.575984","1","1","0","0"
"東京都","調布市","東つつじケ丘一丁目","","2","9","-37830.2","-23337.0","35.658742","139.575585","1","1","0","0"
"東京都","調布市","東つつじケ丘一丁目","","1","9","-37784.5","-23345.2","35.659154","139.575492","1","0","0","0"
"東京都","調布市","西つつじケ丘三丁目","","38","9","-37812.9","-23371.4","35.658897","139.575204","1","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","36","9","-37828.3","-23401.4","35.658757","139.574873","1","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","37","9","-37770.7","-23405.7","35.659276","139.574823","0","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","35","9","-37884.3","-23430.0","35.658252","139.574559","1","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","30","9","-37792.5","-23476.4","35.659079","139.574043","1","0","0","0"
"東京都","調布市","西つつじケ丘三丁目","","33","9","-37897.0","-23475.0","35.658137","139.574062","1","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","35","9","-37914.0","-23435.5","35.657984","139.574499","1","0","0","0"
"東京都","調布市","西つつじケ丘三丁目","","34","9","-37932.7","-23470.2","35.657815","139.574117","1","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","29","9","-37840.0","-23546.1","35.658649","139.573275","1","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","26","9","-37901.7","-23518.6","35.658093","139.573580","1","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","28","9","-37852.5","-23588.2","35.658535","139.572811","1","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","27","9","-37915.1","-23559.9","35.657971","139.573125","1","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","25","9","-37974.5","-23550.6","35.657436","139.573230","1","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","24","9","-37993.0","-23592.1","35.657269","139.572772","1","1","0","0"
"東京都","調布市","西つつじケ丘三丁目","","25","9","-37954.9","-23514.7","35.657614","139.573625","1","0","0","0"
"東京都","調布市","西つつじケ丘四丁目","","3","9","-38031.2","-23489.6","35.656926","139.573905","1","1","0","0"
"東京都","調布市","西つつじケ丘四丁目","","3","9","-37982.0","-23495.1","35.657370","139.573843","1","0","0","0"
"東京都","調布市","西つつじケ丘四丁目","","53","9","-38050.3","-23610.2","35.656751","139.572574","0","1","0","0"
"東京都","調布市","西つつじケ丘四丁目","","54","9","-38003.5","-23530.0","35.657175","139.573458","0","1","0","0"
"東京都","調布市","西つつじケ丘四丁目","","1","9","-38111.2","-23601.3","35.656203","139.572673","1","1","0","0"
"東京都","調布市","菊野台三丁目","","20","9","-38111.5","-23647.7","35.656199","139.572162","1","1","0","0"
"東京都","調布市","菊野台三丁目","","21","9","-38151.4","-23608.4","35.655840","139.572596","1","1","0","0"
"東京都","調布市","菊野台三丁目","","20","9","-38134.0","-23683.5","35.655995","139.571766","1","0","0","0"
"東京都","調布市","菊野台三丁目","","21","9","-38192.7","-23641.8","35.655467","139.572229","1","0","0","0"
"東京都","調布市","菊野台三丁目","","22","9","-38218.4","-23679.7","35.655235","139.571811","1","0","0","0"
"東京都","調布市","菊野台三丁目","","19","9","-38175.9","-23709.0","35.655617","139.571486","1","0","0","0"
"東京都","調布市","西つつじケ丘四丁目","","14","9","-38163.3","-23548.6","35.655734","139.573257","1","0","0","0"
"東京都","調布市","西つつじケ丘四丁目","","15","9","-38204.3","-23489.6","35.655366","139.573910","1","0","0","0"
"東京都","調布市","菊野台三丁目","","24","9","-38346.1","-23671.8","35.654084","139.571902","1","0","0","0"
"東京都","調布市","西つつじケ丘四丁目","","17","9","-38298.9","-23613.2","35.654511","139.572548","1","1","0","0"
"東京都","調布市","西つつじケ丘四丁目","","23","9","-38245.2","-23590.4","35.654995","139.572797","1","0","0","0"
"東京都","調布市","西つつじケ丘四丁目","","23","9","-38449.2","-23464.6","35.653160","139.574193","1","0","0","0"
"東京都","調布市","西つつじケ丘四丁目","","20","9","-38523.6","-23500.8","35.652488","139.573796","1","1","0","0"
"東京都","調布市","西つつじケ丘四丁目","","19","9","-38441.4","-23538.4","35.653228","139.573378","1","1","0","0"
"東京都","調布市","菊野台三丁目","","26","9","-38426.9","-23706.3","35.653354","139.571523","1","1","0","0"
"東京都","調布市","菊野台三丁目","","27","9","-38457.4","-23675.9","35.653081","139.571860","1","0","0","0"
"東京都","調布市","菊野台三丁目","","28","9","-38464.7","-23602.6","35.653017","139.572669","1","1","0","0"
"東京都","調布市","菊野台三丁目","","25","9","-38350.9","-23626.8","35.654042","139.572399","1","1","0","0"
"東京都","調布市","菊野台三丁目","","33","9","-38484.6","-23847.9","35.652831","139.569961","1","1","0","0"
"東京都","調布市","菊野台三丁目","","32","9","-38447.8","-23785.9","35.653164","139.570645","1","0","0","0"
"東京都","調布市","菊野台三丁目","","32","9","-38468.6","-23796.5","35.652976","139.570528","1","0","0","0"
"東京都","調布市","菊野台三丁目","","41","9","-38625.3","-23673.6","35.651567","139.571890","1","1","0","0"
"東京都","調布市","菊野台三丁目","","40","9","-38628.5","-23613.7","35.651540","139.572551","1","1","0","0"
"東京都","調布市","菊野台三丁目","","53","9","-38701.2","-23614.1","35.650884","139.572549","1","1","0","0"
"東京都","調布市","菊野台三丁目","","42","9","-38665.5","-23749.9","35.651203","139.571049","1","0","0","0"
"東京都","調布市","菊野台三丁目","","52","9","-38740.2","-23735.7","35.650530","139.571207","1","1","0","0"
"東京都","調布市","西つつじケ丘四丁目","","27","9","-38343.3","-23290.4","35.654118","139.576114","1","0","0","0"
"東京都","調布市","西つつじケ丘四丁目","","23","9","-38390.7","-23321.6","35.653690","139.575770","1","0","0","0"
